,index,Num,Fecha,Longitud,Latitud,Polaridad,Magnitud,Corriente
32987,32987,32987,2018-04-25 02:22:30.683,-74.1449,6.7432,1,4.6,4.6
32988,32988,32988,2018-04-25 02:22:31.047,-73.9361,6.6007,-1,59.0,-59.0
32989,32989,32989,2018-04-25 02:22:31.073,-73.9354,6.5992,-1,34.7,-34.7
32990,32990,32990,2018-04-25 02:22:31.083,-73.9345,6.6004,-1,14.3,-14.3
32991,32991,32991,2018-04-25 02:22:31.597,-73.92,6.6382,-1,26.7,-26.7
32992,32992,32992,2018-04-25 02:22:31.600,-73.9764,6.5974,-1,14.1,-14.1
32993,32993,32993,2018-04-25 02:22:31.690,-73.9191,6.6383,-1,8.6,-8.6
32994,32994,32994,2018-04-25 02:22:31.700,-73.9228,6.632,-1,7.3,-7.3
32995,32995,32995,2018-04-25 02:22:31.920,-73.9192,6.639,-1,22.9,-22.9
32996,32996,32996,2018-04-25 02:22:31.923,-74.0222,6.6783,1,11.3,11.3
32997,32997,32997,2018-04-25 02:22:32.023,-73.9179,6.6375,-1,9.7,-9.7
32998,32998,32998,2018-04-25 02:22:32.103,-73.9357,6.6136,-1,6.3,-6.3
32999,32999,32999,2018-04-25 02:22:32.173,-73.9194,6.6381,-1,20.7,-20.7
33000,33000,33000,2018-04-25 02:22:38.140,-73.8963,6.6162,1,20.3,20.3
33001,33001,33001,2018-04-25 02:22:39.100,-74.0119,6.9231,1,16.7,16.7
33002,33002,33002,2018-04-25 02:22:50.100,-73.9276,6.6084,-1,96.2,-96.2
33003,33003,33003,2018-04-25 02:22:50.173,-73.9542,6.5927,-1,19.6,-19.6
33004,33004,33004,2018-04-25 02:22:50.237,-73.9429,6.5952,-1,31.3,-31.3
33005,33005,33005,2018-04-25 02:22:50.260,-73.9422,6.5953,-1,6.0,-6.0
33006,33006,33006,2018-04-25 02:22:50.297,-73.9389,6.5992,-1,6.9,-6.9
33007,33007,33007,2018-04-25 02:22:50.703,-73.9414,6.5925,-1,22.0,-22.0
33008,33008,33008,2018-04-25 02:22:50.707,-73.8453,6.6106,1,4.6,4.6
33009,33009,33009,2018-04-25 02:22:50.777,-73.94,6.5967,-1,11.4,-11.4
33010,33010,33010,2018-04-25 02:22:50.780,-73.8393,6.616,1,6.9,6.9
33011,33011,33011,2018-04-25 02:22:51.253,-73.9739,6.5532,-1,8.2,-8.2
33012,33012,33012,2018-04-25 02:22:51.447,-73.9745,6.5543,-1,21.5,-21.5
33013,33013,33013,2018-04-25 02:22:58.373,-73.9736,6.6163,1,5.0,5.0
33014,33014,33014,2018-04-25 02:23:03.653,-74.0286,6.5948,-1,16.3,-16.3
33015,33015,33015,2018-04-25 02:23:03.780,-74.0257,6.5957,-1,17.2,-17.2
33016,33016,33016,2018-04-25 02:23:03.893,-74.0296,6.5954,-1,8.0,-8.0
33017,33017,33017,2018-04-25 02:23:04.047,-74.0293,6.5952,-1,6.3,-6.3
33018,33018,33018,2018-04-25 02:23:04.163,-74.0312,6.5947,-1,5.1,-5.1
33019,33019,33019,2018-04-25 02:23:17.557,-73.9402,6.5977,1,4.8,4.8
33020,33020,33020,2018-04-25 02:23:17.920,-73.946,6.5956,1,5.8,5.8
33021,33021,33021,2018-04-25 02:23:18.197,-73.8907,6.6195,1,5.2,5.2
33022,33022,33022,2018-04-25 02:23:23.927,-74.127,6.4447,-1,10.7,-10.7
33023,33023,33023,2018-04-25 02:23:23.927,-74.1332,6.4483,1,6.8,6.8
33024,33024,33024,2018-04-25 02:23:23.930,-74.1269,6.44,1,5.5,5.5
33025,33025,33025,2018-04-25 02:23:23.943,-74.136,6.4505,-1,11.8,-11.8
33026,33026,33026,2018-04-25 02:23:24.353,-74.14,6.4556,1,5.4,5.4
33027,33027,33027,2018-04-25 02:23:27.267,-73.9388,6.6067,-1,46.5,-46.5
33028,33028,33028,2018-04-25 02:23:27.290,-73.9386,6.6071,-1,16.6,-16.6
33029,33029,33029,2018-04-25 02:23:27.987,-73.8454,6.6313,1,4.7,4.7
33030,33030,33030,2018-04-25 02:23:27.990,-73.9387,6.6079,-1,44.0,-44.0
33031,33031,33031,2018-04-25 02:23:28.020,-73.9387,6.6073,-1,21.9,-21.9
33032,33032,33032,2018-04-25 02:23:28.050,-73.9389,6.6074,-1,17.4,-17.4
33033,33033,33033,2018-04-25 02:23:28.227,-73.9388,6.607,-1,6.6,-6.6
33034,33034,33034,2018-04-25 02:23:28.260,-73.6946,6.8353,1,5.3,5.3
33035,33035,33035,2018-04-25 02:23:30.893,-73.6975,6.6947,1,9.5,9.5
33036,33036,33036,2018-04-25 02:23:30.963,-73.7024,6.6832,-1,5.4,-5.4
33037,33037,33037,2018-04-25 02:23:33.573,-74.0078,6.9163,-1,25.1,-25.1
33038,33038,33038,2018-04-25 02:23:33.713,-74.0499,6.9029,-1,16.7,-16.7
33039,33039,33039,2018-04-25 02:23:34.893,-73.9648,6.6719,-1,5.9,-5.9
33040,33040,33040,2018-04-25 02:23:34.990,-73.9068,6.6229,-1,10.3,-10.3
33041,33041,33041,2018-04-25 02:23:35.180,-73.9042,6.631,-1,9.5,-9.5
33042,33042,33042,2018-04-25 02:23:35.860,-73.9645,6.5975,1,7.5,7.5
33043,33043,33043,2018-04-25 02:23:45.290,-73.9203,6.6167,-1,9.6,-9.6
33044,33044,33044,2018-04-25 02:23:45.427,-73.9158,6.642,1,5.5,5.5
33045,33045,33045,2018-04-25 02:23:45.590,-73.9308,6.6293,1,6.9,6.9
33046,33046,33046,2018-04-25 02:23:49.667,-73.8898,6.5252,-1,18.5,-18.5
33047,33047,33047,2018-04-25 02:23:49.823,-73.9237,6.6033,-1,29.7,-29.7
33048,33048,33048,2018-04-25 02:23:49.967,-73.9228,6.6034,-1,52.7,-52.7
33049,33049,33049,2018-04-25 02:23:50.197,-73.9161,6.6014,-1,18.1,-18.1
33050,33050,33050,2018-04-25 02:23:50.290,-73.916,6.6012,-1,17.6,-17.6
33051,33051,33051,2018-04-25 02:23:50.327,-73.9169,6.6016,-1,7.0,-7.0
33052,33052,33052,2018-04-25 02:23:50.367,-73.9668,6.6225,1,14.3,14.3
33053,33053,33053,2018-04-25 02:23:55.090,-73.7111,6.7005,-1,5.8,-5.8
33054,33054,33054,2018-04-25 02:23:55.860,-73.9262,6.6254,-1,7.8,-7.8
33055,33055,33055,2018-04-25 02:24:04.917,-73.951,6.592,-1,10.2,-10.2
33056,33056,33056,2018-04-25 02:24:04.920,-73.9367,6.5843,1,6.7,6.7
33057,33057,33057,2018-04-25 02:24:04.947,-73.9807,6.8043,-1,5.5,-5.5
33058,33058,33058,2018-04-25 02:24:05.013,-73.9401,6.6102,1,10.8,10.8
33059,33059,33059,2018-04-25 02:24:11.973,-73.7205,6.8375,1,6.9,6.9
33060,33060,33060,2018-04-25 02:24:14.247,-73.9197,6.6343,1,35.9,35.9
33061,33061,33061,2018-04-25 02:24:18.500,-73.9317,6.5674,1,6.5,6.5
33062,33062,33062,2018-04-25 02:24:21.597,-73.9728,6.6164,1,7.5,7.5
33063,33063,33063,2018-04-25 02:24:21.663,-73.974,6.6176,-1,4.8,-4.8
33064,33064,33064,2018-04-25 02:24:25.867,-73.9259,6.6255,-1,42.1,-42.1
33065,33065,33065,2018-04-25 02:24:25.890,-73.9219,6.6291,1,7.1,7.1
33066,33066,33066,2018-04-25 02:24:25.937,-73.9261,6.6256,-1,42.9,-42.9
33067,33067,33067,2018-04-25 02:24:25.953,-73.9276,6.625,-1,5.1,-5.1
33068,33068,33068,2018-04-25 02:24:25.953,-73.9192,6.627,-1,8.0,-8.0
33069,33069,33069,2018-04-25 02:24:26.490,-73.9261,6.6259,-1,37.9,-37.9
33070,33070,33070,2018-04-25 02:24:26.490,-73.8099,6.6468,1,12.9,12.9
33071,33071,33071,2018-04-25 02:24:26.547,-73.9279,6.6261,-1,5.4,-5.4
33072,33072,33072,2018-04-25 02:24:26.660,-73.926,6.6256,-1,25.3,-25.3
33073,33073,33073,2018-04-25 02:24:26.883,-73.9262,6.6276,-1,11.1,-11.1
33074,33074,33074,2018-04-25 02:24:26.887,-73.9338,6.7113,1,5.0,5.0
33075,33075,33075,2018-04-25 02:24:27.563,-73.7168,6.8376,-1,6.6,-6.6
33076,33076,33076,2018-04-25 02:24:34.723,-73.9189,6.6296,1,26.0,26.0
33077,33077,33077,2018-04-25 02:24:36.330,-74.0133,6.626,1,5.1,5.1
33078,33078,33078,2018-04-25 02:24:36.353,-74.0218,6.6257,-1,26.8,-26.8
33079,33079,33079,2018-04-25 02:24:36.400,-74.0295,6.6309,-1,17.4,-17.4
33080,33080,33080,2018-04-25 02:24:36.437,-74.0167,6.6462,-1,8.9,-8.9
33081,33081,33081,2018-04-25 02:24:36.503,-74.0202,6.6112,-1,31.6,-31.6
33082,33082,33082,2018-04-25 02:24:36.787,-74.0168,6.6558,-1,19.4,-19.4
33083,33083,33083,2018-04-25 02:24:36.963,-73.9861,6.572,1,4.5,4.5
33084,33084,33084,2018-04-25 02:24:36.983,-74.0095,6.6344,-1,8.9,-8.9
33085,33085,33085,2018-04-25 02:24:37.093,-73.9292,6.6331,1,8.0,8.0
33086,33086,33086,2018-04-25 02:24:42.293,-74.2085,6.8834,-1,9.7,-9.7
33087,33087,33087,2018-04-25 02:24:42.447,-74.2237,6.8889,1,6.3,6.3
33088,33088,33088,2018-04-25 02:24:43.083,-74.0662,6.8808,-1,7.2,-7.2
33089,33089,33089,2018-04-25 02:24:46.333,-73.6873,6.8065,1,15.5,15.5
33090,33090,33090,2018-04-25 02:24:51.310,-73.8717,6.632,-1,9.7,-9.7
33091,33091,33091,2018-04-25 02:24:52.850,-73.9401,6.4143,1,5.3,5.3
33092,33092,33092,2018-04-25 02:24:52.853,-73.9436,6.4104,1,13.2,13.2
33093,33093,33093,2018-04-25 02:24:52.857,-73.9481,6.4045,1,6.7,6.7
33094,33094,33094,2018-04-25 02:24:52.880,-73.9817,6.4585,-1,9.6,-9.6
33095,33095,33095,2018-04-25 02:24:52.920,-73.8999,6.4285,1,13.0,13.0
33096,33096,33096,2018-04-25 02:24:55.820,-73.9162,6.6415,1,4.2,4.2
33097,33097,33097,2018-04-25 02:24:57.930,-73.7076,6.8465,-1,6.7,-6.7
33098,33098,33098,2018-04-25 02:25:03.233,-74.05,6.6879,1,5.6,5.6
33099,33099,33099,2018-04-25 02:25:03.483,-73.995,6.6435,1,5.4,5.4
33100,33100,33100,2018-04-25 02:25:08.353,-73.7054,6.6852,1,11.8,11.8
33101,33101,33101,2018-04-25 02:25:08.360,-73.7083,6.6722,-1,142.6,-142.6
33102,33102,33102,2018-04-25 02:25:08.370,-73.7042,6.6838,1,5.1,5.1
33103,33103,33103,2018-04-25 02:25:08.397,-73.6991,6.6953,-1,22.2,-22.2
33104,33104,33104,2018-04-25 02:25:08.407,-73.7097,6.6836,1,38.7,38.7
33105,33105,33105,2018-04-25 02:25:08.420,-73.6921,6.7194,1,11.8,11.8
33106,33106,33106,2018-04-25 02:25:08.443,-73.7059,6.6913,-1,31.6,-31.6
33107,33107,33107,2018-04-25 02:25:08.460,-73.6988,6.6938,-1,22.1,-22.1
33108,33108,33108,2018-04-25 02:25:08.470,-73.6975,6.693,-1,15.0,-15.0
33109,33109,33109,2018-04-25 02:25:08.470,-73.7037,6.6858,-1,30.9,-30.9
33110,33110,33110,2018-04-25 02:25:08.503,-73.6977,6.6943,-1,7.5,-7.5
33111,33111,33111,2018-04-25 02:25:08.520,-73.7004,6.6939,-1,16.8,-16.8
33112,33112,33112,2018-04-25 02:25:08.523,-73.6994,6.6947,-1,21.9,-21.9
33113,33113,33113,2018-04-25 02:25:08.550,-73.7012,6.6936,-1,20.9,-20.9
33114,33114,33114,2018-04-25 02:25:08.553,-73.6981,6.694,-1,14.3,-14.3
33115,33115,33115,2018-04-25 02:25:08.583,-73.7011,6.6936,-1,38.5,-38.5
33116,33116,33116,2018-04-25 02:25:08.643,-73.7049,6.686,-1,7.7,-7.7
33117,33117,33117,2018-04-25 02:25:08.653,-73.6951,6.671,-1,35.2,-35.2
33118,33118,33118,2018-04-25 02:25:08.693,-73.7,6.695,-1,32.6,-32.6
33119,33119,33119,2018-04-25 02:25:08.747,-73.6997,6.694,-1,40.7,-40.7
33120,33120,33120,2018-04-25 02:25:08.787,-73.7014,6.6941,-1,11.8,-11.8
33121,33121,33121,2018-04-25 02:25:09.083,-73.6971,6.6957,-1,7.7,-7.7
33122,33122,33122,2018-04-25 02:25:09.130,-73.7025,6.6941,-1,6.3,-6.3
33123,33123,33123,2018-04-25 02:25:09.213,-73.6989,6.695,-1,10.7,-10.7
33124,33124,33124,2018-04-25 02:25:09.447,-73.6964,6.6953,-1,7.1,-7.1
33125,33125,33125,2018-04-25 02:25:09.463,-73.7805,6.5281,-1,4.7,-4.7
33126,33126,33126,2018-04-25 02:25:09.563,-73.6982,6.6945,-1,17.7,-17.7
33127,33127,33127,2018-04-25 02:25:10.020,-73.6974,6.695,-1,9.6,-9.6
33128,33128,33128,2018-04-25 02:25:13.677,-73.9507,6.5595,-1,5.3,-5.3
33129,33129,33129,2018-04-25 02:25:21.020,-74.0121,6.9135,1,51.4,51.4
33130,33130,33130,2018-04-25 02:25:21.023,-74.0029,6.9113,-1,138.5,-138.5
33131,33131,33131,2018-04-25 02:25:21.103,-74.0145,6.9159,1,7.1,7.1
33132,33132,33132,2018-04-25 02:25:21.113,-74.012,6.9075,-1,44.6,-44.6
33133,33133,33133,2018-04-25 02:25:21.167,-74.0105,6.9065,-1,25.8,-25.8
33134,33134,33134,2018-04-25 02:25:21.227,-73.9944,6.9223,-1,15.7,-15.7
33135,33135,33135,2018-04-25 02:25:21.270,-74.0103,6.9153,-1,6.3,-6.3
33136,33136,33136,2018-04-25 02:25:21.330,-74.0372,6.89,-1,9.7,-9.7
33137,33137,33137,2018-04-25 02:25:24.437,-73.8775,6.613,1,5.3,5.3
33138,33138,33138,2018-04-25 02:25:24.443,-73.9166,6.6231,1,6.2,6.2
33139,33139,33139,2018-04-25 02:25:24.520,-73.8698,6.63,1,5.2,5.2
33140,33140,33140,2018-04-25 02:25:30.250,-73.9743,6.6206,1,11.6,11.6
33141,33141,33141,2018-04-25 02:25:30.347,-73.9427,6.6078,-1,18.4,-18.4
33142,33142,33142,2018-04-25 02:25:30.453,-73.9149,6.6091,-1,27.1,-27.1
33143,33143,33143,2018-04-25 02:25:30.487,-73.9445,6.6065,-1,8.4,-8.4
33144,33144,33144,2018-04-25 02:25:30.587,-73.985,6.5829,-1,10.3,-10.3
33145,33145,33145,2018-04-25 02:25:30.693,-73.9815,6.6368,1,8.7,8.7
33146,33146,33146,2018-04-25 02:25:30.733,-73.9789,6.6127,1,7.4,7.4
33147,33147,33147,2018-04-25 02:25:35.553,-73.7135,6.9733,-1,9.4,-9.4
33148,33148,33148,2018-04-25 02:25:35.553,-73.7258,6.9488,1,6.3,6.3
33149,33149,33149,2018-04-25 02:25:43.317,-74.0004,6.5893,1,4.4,4.4
33150,33150,33150,2018-04-25 02:26:04.463,-73.9108,6.6026,1,30.5,30.5
33151,33151,33151,2018-04-25 02:26:06.987,-73.9397,6.6441,-1,9.5,-9.5
33152,33152,33152,2018-04-25 02:26:07.673,-73.7193,6.8107,-1,5.2,-5.2
33153,33153,33153,2018-04-25 02:26:10.133,-74.0366,6.8751,-1,14.3,-14.3
33154,33154,33154,2018-04-25 02:26:11.213,-74.0494,6.7276,-1,80.7,-80.7
33155,33155,33155,2018-04-25 02:26:11.250,-74.0474,6.7278,-1,7.3,-7.3
33156,33156,33156,2018-04-25 02:26:11.480,-74.0493,6.7288,-1,34.5,-34.5
33157,33157,33157,2018-04-25 02:26:12.090,-73.9403,6.6077,-1,3.4,-3.4
33158,33158,33158,2018-04-25 02:26:12.137,-73.9453,6.6345,-1,30.9,-30.9
33159,33159,33159,2018-04-25 02:26:12.240,-73.938,6.6195,-1,24.8,-24.8
33160,33160,33160,2018-04-25 02:26:12.277,-73.9418,6.6184,-1,15.3,-15.3
33161,33161,33161,2018-04-25 02:26:12.310,-73.9419,6.6192,-1,12.0,-12.0
33162,33162,33162,2018-04-25 02:26:12.403,-73.9349,6.6315,-1,23.3,-23.3
33163,33163,33163,2018-04-25 02:26:12.403,-73.9424,6.615,-1,7.2,-7.2
33164,33164,33164,2018-04-25 02:26:12.450,-73.9424,6.619,-1,23.8,-23.8
33165,33165,33165,2018-04-25 02:26:12.580,-73.8833,6.6476,-1,7.2,-7.2
33166,33166,33166,2018-04-25 02:26:12.583,-73.8901,6.6118,-1,7.0,-7.0
33167,33167,33167,2018-04-25 02:26:13.090,-73.8898,6.6109,-1,8.8,-8.8
33168,33168,33168,2018-04-25 02:26:20.120,-73.9538,6.6296,1,10.2,10.2
33169,33169,33169,2018-04-25 02:26:24.767,-73.778,6.3596,-1,4.3,-4.3
33170,33170,33170,2018-04-25 02:26:31.367,-73.9346,6.5909,1,37.8,37.8
33171,33171,33171,2018-04-25 02:26:31.563,-73.7115,6.6696,1,5.3,5.3
33172,33172,33172,2018-04-25 02:26:32.383,-73.9812,6.62,1,9.5,9.5
33173,33173,33173,2018-04-25 02:26:32.870,-74.0395,6.7468,-1,9.2,-9.2
33174,33174,33174,2018-04-25 02:26:39.720,-73.9306,6.6273,1,25.7,25.7
33175,33175,33175,2018-04-25 02:26:39.977,-73.9129,6.6505,1,5.1,5.1
33176,33176,33176,2018-04-25 02:26:47.710,-73.9752,6.6174,1,24.5,24.5
33177,33177,33177,2018-04-25 02:26:49.507,-74.0109,6.6161,-1,7.7,-7.7
33178,33178,33178,2018-04-25 02:26:49.530,-74.0267,6.6207,-1,26.0,-26.0
33179,33179,33179,2018-04-25 02:26:49.610,-74.0187,6.6211,-1,26.4,-26.4
33180,33180,33180,2018-04-25 02:26:49.633,-74.0248,6.6201,-1,8.2,-8.2
33181,33181,33181,2018-04-25 02:26:50.553,-74.0274,6.6212,-1,67.8,-67.8
33182,33182,33182,2018-04-25 02:26:50.557,-74.0032,6.6462,1,15.8,15.8
33183,33183,33183,2018-04-25 02:26:50.570,-74.0234,6.6222,-1,25.1,-25.1
33184,33184,33184,2018-04-25 02:26:50.650,-74.0251,6.6203,-1,7.8,-7.8
33185,33185,33185,2018-04-25 02:26:50.693,-74.0257,6.6209,-1,8.4,-8.4
33186,33186,33186,2018-04-25 02:26:50.840,-74.0269,6.6212,-1,6.6,-6.6
33187,33187,33187,2018-04-25 02:26:52.003,-74.0312,6.8859,1,10.2,10.2
33188,33188,33188,2018-04-25 02:26:53.327,-73.9045,6.6754,-1,7.6,-7.6
33189,33189,33189,2018-04-25 02:27:02.130,-73.9336,6.6175,-1,21.2,-21.2
33190,33190,33190,2018-04-25 02:27:02.307,-73.8885,6.5374,-1,8.2,-8.2
33191,33191,33191,2018-04-25 02:27:02.337,-73.9494,6.632,-1,30.8,-30.8
33192,33192,33192,2018-04-25 02:27:02.463,-73.95,6.6215,-1,28.1,-28.1
33193,33193,33193,2018-04-25 02:27:02.467,-73.961,6.6035,-1,19.4,-19.4
33194,33194,33194,2018-04-25 02:27:02.473,-73.8927,6.5381,-1,15.7,-15.7
33195,33195,33195,2018-04-25 02:27:02.703,-73.949,6.6224,-1,8.2,-8.2
33196,33196,33196,2018-04-25 02:27:05.813,-73.6824,6.7929,-1,5.4,-5.4
33197,33197,33197,2018-04-25 02:27:07.350,-73.9385,6.5688,-1,7.5,-7.5
33198,33198,33198,2018-04-25 02:27:07.673,-73.9857,6.5735,-1,4.4,-4.4
33199,33199,33199,2018-04-25 02:27:15.833,-73.9196,6.6262,1,17.1,17.1
33200,33200,33200,2018-04-25 02:27:16.467,-74.0016,6.9167,-1,6.9,-6.9
33201,33201,33201,2018-04-25 02:27:16.557,-74.0085,6.9389,-1,5.5,-5.5
33202,33202,33202,2018-04-25 02:27:21.020,-73.6985,6.8127,-1,6.2,-6.2
33203,33203,33203,2018-04-25 02:27:25.533,-73.9782,6.6299,1,35.5,35.5
33204,33204,33204,2018-04-25 02:27:25.540,-73.9776,6.6232,1,13.4,13.4
33205,33205,33205,2018-04-25 02:27:25.953,-74.0323,6.6615,-1,4.7,-4.7
33206,33206,33206,2018-04-25 02:27:30.523,-74.1115,6.7005,-1,8.8,-8.8
33207,33207,33207,2018-04-25 02:27:34.390,-73.9365,6.6025,1,8.9,8.9
33208,33208,33208,2018-04-25 02:27:34.437,-73.8899,6.6069,1,11.8,11.8
33209,33209,33209,2018-04-25 02:27:44.567,-73.9311,6.6255,1,47.2,47.2
33210,33210,33210,2018-04-25 02:27:45.730,-73.9393,6.6161,-1,77.2,-77.2
33211,33211,33211,2018-04-25 02:27:47.557,-73.7044,6.9617,1,5.1,5.1
33212,33212,33212,2018-04-25 02:27:52.080,-73.9166,6.6757,1,38.8,38.8
33213,33213,33213,2018-04-25 02:27:52.833,-73.9134,6.6781,1,24.7,24.7
33214,33214,33214,2018-04-25 02:28:00.293,-73.8495,6.4085,-1,6.9,-6.9
33215,33215,33215,2018-04-25 02:28:00.357,-73.894,6.6482,1,4.7,4.7
33216,33216,33216,2018-04-25 02:28:00.530,-73.9112,6.6396,-1,7.5,-7.5
33217,33217,33217,2018-04-25 02:28:00.577,-73.9125,6.6383,-1,13.7,-13.7
33218,33218,33218,2018-04-25 02:28:01.283,-74.0386,6.8775,-1,7.1,-7.1
33219,33219,33219,2018-04-25 02:28:06.943,-73.9078,6.6869,-1,5.2,-5.2
33220,33220,33220,2018-04-25 02:28:08.330,-73.9868,6.5404,-1,9.8,-9.8
33221,33221,33221,2018-04-25 02:28:08.333,-74.0524,6.5272,1,6.4,6.4
33222,33222,33222,2018-04-25 02:28:08.373,-73.9999,6.4913,1,11.3,11.3
33223,33223,33223,2018-04-25 02:28:08.373,-74.0018,6.4912,-1,6.3,-6.3
33224,33224,33224,2018-04-25 02:28:08.507,-73.9867,6.5396,-1,34.8,-34.8
33225,33225,33225,2018-04-25 02:28:08.647,-73.9878,6.5415,-1,6.4,-6.4
33226,33226,33226,2018-04-25 02:28:08.810,-73.9879,6.5415,-1,22.4,-22.4
33227,33227,33227,2018-04-25 02:28:08.827,-73.959,6.4419,-1,5.3,-5.3
33228,33228,33228,2018-04-25 02:28:08.953,-73.987,6.5403,-1,55.2,-55.2
33229,33229,33229,2018-04-25 02:28:09.013,-73.9863,6.5407,-1,15.6,-15.6
33230,33230,33230,2018-04-25 02:28:12.407,-73.9099,6.6393,1,6.6,6.6
33231,33231,33231,2018-04-25 02:28:14.623,-73.7313,6.8103,-1,5.9,-5.9
33232,33232,33232,2018-04-25 02:28:23.767,-73.9087,6.6688,-1,4.9,-4.9
33233,33233,33233,2018-04-25 02:28:32.500,-74.0221,6.6406,-1,10.8,-10.8
33234,33234,33234,2018-04-25 02:28:33.420,-73.9139,6.6289,-1,7.1,-7.1
33235,33235,33235,2018-04-25 02:28:33.673,-73.9072,6.6262,-1,6.2,-6.2
33236,33236,33236,2018-04-25 02:28:33.717,-73.9674,6.6542,-1,4.6,-4.6
33237,33237,33237,2018-04-25 02:28:41.123,-73.9727,6.6092,-1,6.8,-6.8
33238,33238,33238,2018-04-25 02:28:43.007,-73.9132,6.6409,-1,54.1,-54.1
33239,33239,33239,2018-04-25 02:28:43.070,-73.9151,6.634,-1,31.5,-31.5
33240,33240,33240,2018-04-25 02:28:43.120,-73.9122,6.6378,-1,14.3,-14.3
33241,33241,33241,2018-04-25 02:28:43.187,-73.9116,6.6379,-1,38.2,-38.2
33242,33242,33242,2018-04-25 02:28:43.227,-73.9181,6.6385,-1,5.0,-5.0
33243,33243,33243,2018-04-25 02:28:47.313,-73.9204,6.6537,-1,25.1,-25.1
33244,33244,33244,2018-04-25 02:28:50.383,-74.2546,6.8598,1,20.7,20.7
33245,33245,33245,2018-04-25 02:28:50.393,-74.1909,6.8436,1,7.9,7.9
33246,33246,33246,2018-04-25 02:28:56.113,-73.7073,6.7962,-1,10.7,-10.7
33247,33247,33247,2018-04-25 02:28:57.170,-73.9499,6.6125,-1,47.4,-47.4
33248,33248,33248,2018-04-25 02:28:57.200,-73.9174,6.6253,1,26.8,26.8
33249,33249,33249,2018-04-25 02:28:57.243,-73.9525,6.6139,-1,4.8,-4.8
33250,33250,33250,2018-04-25 02:28:57.890,-73.9499,6.6117,-1,34.4,-34.4
33251,33251,33251,2018-04-25 02:29:01.823,-73.9282,6.6693,1,21.1,21.1
33252,33252,33252,2018-04-25 02:29:02.247,-73.9109,6.707,-1,8.2,-8.2
33253,33253,33253,2018-04-25 02:29:08.567,-74.0231,6.8843,-1,5.7,-5.7
33254,33254,33254,2018-04-25 02:29:10.257,-73.9188,6.6403,1,8.9,8.9
33255,33255,33255,2018-04-25 02:29:10.427,-73.9121,6.6388,1,5.8,5.8
33256,33256,33256,2018-04-25 02:29:10.653,-73.9091,6.637,1,6.0,6.0
33257,33257,33257,2018-04-25 02:29:25.897,-74.0222,6.8897,-1,4.9,-4.9
33258,33258,33258,2018-04-25 02:29:32.217,-74.0497,6.6039,1,5.6,5.6
33259,33259,33259,2018-04-25 02:29:32.423,-73.9248,6.6364,1,6.3,6.3
33260,33260,33260,2018-04-25 02:29:41.177,-73.9148,6.64,-1,7.9,-7.9
33261,33261,33261,2018-04-25 02:29:43.587,-73.7221,6.6218,1,9.8,9.8
33262,33262,33262,2018-04-25 02:29:49.330,-73.9101,6.6544,-1,5.8,-5.8
33263,33263,33263,2018-04-25 02:29:49.357,-73.9036,6.6758,-1,5.1,-5.1
33264,33264,33264,2018-04-25 02:30:06.097,-73.93,6.6386,-1,28.7,-28.7
33265,33265,33265,2018-04-25 02:30:06.147,-73.9306,6.638,-1,21.4,-21.4
33266,33266,33266,2018-04-25 02:30:06.207,-73.9311,6.6375,-1,25.8,-25.8
33267,33267,33267,2018-04-25 02:30:06.233,-73.9487,6.611,-1,6.7,-6.7
33268,33268,33268,2018-04-25 02:30:06.957,-73.9661,6.7052,1,17.2,17.2
33269,33269,33269,2018-04-25 02:30:07.217,-73.9353,6.5757,-1,36.8,-36.8
33270,33270,33270,2018-04-25 02:30:07.417,-73.9364,6.5775,-1,6.8,-6.8
33271,33271,33271,2018-04-25 02:30:11.870,-73.9135,6.6334,1,26.9,26.9
33272,33272,33272,2018-04-25 02:30:12.180,-73.9142,6.6424,-1,5.3,-5.3
33273,33273,33273,2018-04-25 02:30:13.360,-73.732,6.9816,1,5.2,5.2
33274,33274,33274,2018-04-25 02:30:20.833,-73.931,6.6663,1,22.0,22.0
33275,33275,33275,2018-04-25 02:30:26.700,-73.707,6.8078,-1,6.2,-6.2
33276,33276,33276,2018-04-25 02:30:26.783,-73.7229,6.7914,-1,4.7,-4.7
33277,33277,33277,2018-04-25 02:30:37.083,-74.0478,6.5826,-1,5.3,-5.3
33278,33278,33278,2018-04-25 02:30:37.417,-73.9862,6.549,-1,13.8,-13.8
33279,33279,33279,2018-04-25 02:30:37.570,-73.7224,6.8017,1,15.5,15.5
33280,33280,33280,2018-04-25 02:30:37.623,-73.7268,6.8113,-1,13.7,-13.7
33281,33281,33281,2018-04-25 02:30:37.973,-73.7278,6.8115,-1,37.6,-37.6
33282,33282,33282,2018-04-25 02:30:38.063,-73.7278,6.8114,-1,5.3,-5.3
33283,33283,33283,2018-04-25 02:30:38.173,-73.7274,6.8113,-1,11.6,-11.6
33284,33284,33284,2018-04-25 02:30:38.290,-73.728,6.8111,-1,24.7,-24.7
33285,33285,33285,2018-04-25 02:30:38.360,-73.7265,6.8118,-1,15.3,-15.3
33286,33286,33286,2018-04-25 02:30:38.500,-73.7253,6.8119,-1,6.2,-6.2
33287,33287,33287,2018-04-25 02:30:38.663,-73.7262,6.8117,-1,7.8,-7.8
33288,33288,33288,2018-04-25 02:30:38.663,-73.7497,6.6492,1,6.4,6.4
